KD_KPP,WP_BENDAHARA,WP_BADAN,WP_OP_KARYAWAN,WP_OP_PENGUSAHA,JUMLAH_FPP,JUMLAH_AR,REALISASI_ANGGARAN,KEPATUHAN_SPT,CAPAIAN_PENERIMAAN,PERTUMBUHAN_PENERIMAAN,SP2DK_TERBIT,SP2DK_CAIR,PEMERIKSAAN_SELESAI
78,0.0004004004004004004,0.08935300794551645,0.001550287449131193,0.00175617294791191,0.6956521739130435,0.6818181818181819,0.3349861267317552,0.3366671362163685,0.2331436699857752,0.1274357099717092,0.2676868485251719,0.1442250149611011,0.2846876727473743
81,0.0002002002002002002,0.03087400681044268,8.074413797558297e-06,0.0002809876716659056,1.0,0.6818181818181819,0.4311657341021225,0.3432877870122553,0.1731152204836415,0.1998156330461871,0.06453759148369925,0.02952323957709954,0.1873963515754561
87,0.0004004004004004004,0.08267877412031782,0.001582585104321426,0.001036142039268027,0.6956521739130435,0.6818181818181819,0.220918863296065,0.3432877870122553,0.2219061166429588,0.1166279919895737,0.199822577068086,0.1198882904448434,0.09342177998894416
91,0.0,0.01393870601589103,0.0,0.0,0.5869565217391305,0.4545454545454546,0.2211139086332577,0.3366671362163685,0.08463726884779521,0.2540131599860135,0.01064537591483699,0.03909834430480751,0.2260917634051962
92,0.0002002002002002002,0.00503972758229285,0.0,0.0,0.5869565217391305,0.4545454545454546,0.2406194484598409,0.3432877870122553,0.1342816500711237,0.1759432912679996,0.01996007984031936,0.0003989626969878313,0.1487009397457159
93,0.0002002002002002002,0.02556186152099886,0.008357018280472838,0.002054722349056935,0.5869565217391305,0.5681818181818182,0.2502050303233147,0.3348358923792083,0.03357041251778092,0.09723767443338949,0.0166333998669328,0.01775384001595851,0.1116639027086788
95,0.0004004004004004004,0.04812712826333712,0.001267682966216653,0.001018580309788908,0.5869565217391305,0.5681818181818182,0.9941775085223274,0.3242710240878997,0.116927453769559,0.1783591341110652,0.1139942337547128,0.08777179333732296,0.1603095632946379
96,0.0004004004004004004,0.05393870601589104,0.00402913248498159,0.001123950686663623,0.5869565217391305,0.6590909090909091,0.879410922743405,0.3406113537117903,0.1817923186344239,0.1339521281668203,0.1146595697493901,0.08398164771593856,0.1398562741846324
97,0.0004004004004004004,0.03468785471055619,0.001001227310897229,0.0007375926381230023,0.5869565217391305,0.4545454545454546,0.8807678460387833,0.3432877870122553,0.1678520625889046,0.17921739406847,0.1295187402971834,0.1240773987632156,0.1243781094527363
98,0.0004004004004004004,0.03940976163450624,0.0007347716555778051,0.0004917284254153349,0.5869565217391305,0.4318181818181818,0.1923867258187738,0.3432877870122553,0.2733997155049785,0.1664388569248864,0.08560656464848082,0.05146618791143029,0.07407407407407407
123,0.0002002002002002002,0.0676049943246311,0.00255958917382598,0.005022654631028063,0.5869565217391305,0.7045454545454546,0.1968836216624022,0.3432877870122553,0.1846372688477953,0.2812549667821609,0.09115103127079174,0.1520047875523639,0.09010503040353787
129,0.0004004004004004004,0.07836549375709422,0.0005490601382339642,0.00196691370166134,0.5217391304347826,0.7045454545454546,0.2016907380906286,0.3432877870122553,0.3129445234708392,0.2398041895800883,0.2497227766688845,0.2158388190704169,0.06412382531785517
217,0.0002002002002002002,0.06674233825198639,0.0006943995865900136,0.0007551543676021213,0.5869565217391305,0.6818181818181819,0.3237528677349786,0.3423017326383997,0.0,0.1109698337518675,0.05544466622310933,0.04987033712347896,0.02653399668325042
218,0.0002002002002002002,0.03228149829738933,0.0003391253794974485,0.001598117382599838,0.5434782608695653,0.2727272727272727,0.2270366105650899,0.3432877870122553,0.2324324324324325,0.140023522680314,0.2375249500998004,0.1276680630361061,0.04864566058595909
308,0.0002002002002002002,0.07209988649262203,0.001865189587235967,0.004337747181342418,0.5434782608695653,0.7045454545454546,0.2480043673412328,0.3432877870122553,0.1586059743954482,0.1550589656378143,0.2251053448658239,0.142230201476162,0.08955223880597016
329,0.0004004004004004004,0.06211123723041997,0.001760222207867709,0.005057778089986301,0.4347826086956522,0.6136363636363636,0.1608827268291744,0.3432877870122553,0.07140825035561904,0.09250135096474776,0.125748502994012,0.0931577897466587,0.06080707573244887
415,0.0002002002002002002,0.06174801362088536,0.001340352690394677,0.001106388957184503,0.5869565217391305,0.6818181818181819,0.7621506871329409,0.3432877870122553,0.06913229018492184,0.1172955275119997,0.1898425371479263,0.1647715938559745,0.1055831951354339
431,0.0002002002002002002,0.06152099886492622,0.00146954331115561,0.0006322222612482876,0.6956521739130435,0.5227272727272727,0.1455428046081231,0.3432877870122553,0.2894736842105263,0.1584920054674338,0.1428254601907296,0.08358268501895073,0.1608623548922056
441,0.0002002002002002002,0.07936435868331441,0.00142109682837026,0.002616697692388746,0.5434782608695653,0.5,0.2160646327713722,0.3432877870122553,0.09388335704125184,0.1377030420547379,0.1607895320470171,0.1336525034909236,0.1254836926478717
449,0.0,0.08676503972758229,0.00118693882824107,0.001457623546766885,0.5869565217391305,0.5909090909090909,0.2168261620241222,0.3255388082828568,0.2533428165007112,0.1245430560411965,0.1576846307385229,0.1663674446439258,0.1448313985627419
456,0.0004004004004004004,0.07405221339387061,0.0008558878625411795,0.0005444136138526922,0.5869565217391305,0.6818181818181819,0.3519134867504634,0.3423017326383997,0.06529160739687057,0.1411360818843574,0.2275449101796407,0.2240175543586675,0.1288004422332781
457,0.0004004004004004004,0.06288308740068105,0.0008397390349460629,0.001598117382599838,0.6956521739130435,0.5,0.2966008388911515,0.3432877870122553,0.1695590327169274,0.2389459296226835,0.1241960523397649,0.1085178535806902,0.2321724709784411
458,0.0004004004004004004,0.07772985244040863,0.0008235902073509463,0.0008078395560394786,0.5869565217391305,0.5909090909090909,0.5878032637160111,0.3389209747851809,0.05192034139402568,0.1346832385009059,0.2341982701264138,0.1557949331737482,0.06025428413488115
459,0.0004004004004004004,0.08862656072644721,0.0008639622763387378,0.001211759334059218,0.5434782608695653,0.5227272727272727,0.9047261961347817,0.3432877870122553,0.1190611664295875,0.1528338472297276,0.3510756265247283,0.2030720127668063,0.1205085682697623
504,0.005805805805805806,0.1165493757094211,0.09687681674310446,0.1001545432194162,0.3043478260869565,0.4090909090909091,0.4353352151665994,0.3634314692210168,0.0135135135135136,0.0702501668838806,0.2384120647593701,0.1462198284460403,0.1238253178551686
511,0.0002002002002002002,0.0557094211123723,0.001025450552289904,0.002195216184889888,0.5869565217391305,0.6818181818181819,0.306380444569411,0.3432877870122553,0.05277382645803708,0.05422931434565625,0.1658904413395431,0.1214841412327947,0.07573244886677721
519,0.0004004004004004004,0.07078320090805902,0.001299980621406886,0.001668364300516315,0.5434782608695653,0.6818181818181819,0.2525787429603529,0.3432877870122553,0.1204836415362731,0.1170094408595314,0.104457751164338,0.08936764412527429,0.09342177998894416
534,0.0004004004004004004,0.08122587968217934,0.001170790000645953,0.003635278002177654,0.5434782608695653,0.6818181818181819,0.5006150820733126,0.3432877870122553,0.09317211948790893,0.08760609046695698,0.1297405189620758,0.08677438659485338,0.04698728579325594
631,0.0002002002002002002,0.06547105561861521,0.001025450552289904,0.00117663587510098,0.5869565217391305,0.7045454545454546,0.1330329529676084,0.3432877870122553,0.09089615931721196,0.01125274166375282,0.2333111554668441,0.1482146419309794,0.0845771144278607
632,0.0004004004004004004,0.07432463110102157,0.002018603449389574,0.002388395209160198,0.6956521739130435,0.7045454545454546,0.193961486847708,0.3400478940695872,0.0991465149359887,0.1235258590546425,0.1978265690840541,0.1272691003391183,0.1404090657822001
636,0.0004004004004004004,0.09570942111237231,0.0004279439312705897,0.001527870464683362,0.5434782608695653,0.6818181818181819,0.3248341923535362,0.3432877870122553,0.1165007112375533,0.1232079849963444,0.1543579507651364,0.1406343506882106,0.154228855721393
641,0.0002002002002002002,0.09089670828603859,0.0007993669659582714,0.004056759509676513,0.5434782608695653,0.6818181818181819,0.2220109214641812,0.3432877870122553,0.05504978662873405,0.1176134015702978,0.205367043690397,0.1555954518252543,0.1188501934770591
651,0.0002002002002002002,0.06914869466515323,0.001203087655836186,0.003810895296968845,0.5869565217391305,0.6818181818181819,0.2496786890980254,0.3424425975489505,0.02005689900426733,0.01195206459200864,0.286538035041029,0.2264113305405945,0.1398562741846324
725,0.0002002002002002002,0.07972758229284904,0.001308055035204444,0.001721049488953672,0.5434782608695653,0.5227272727272727,0.1919080350092714,0.3432877870122553,0.4834992887624467,0.473854858704981,0.2723442004879131,0.229802513464991,0.1072415699281371
737,0.0004004004004004004,0.06528944381384791,0.001275757380014211,0.003951389132801798,0.5434782608695653,0.5909090909090909,0.3206514318416002,0.3432877870122553,0.2217638691322903,0.2784258876633078,0.2220004435573298,0.206263714342709,0.1404090657822001
812,0.0002002002002002002,0.06556186152099887,0.001122343517860603,0.002318148291243721,0.5434782608695653,0.6818181818181819,0.2118691537725314,0.3432877870122553,0.1679943100995733,0.1348103881242252,0.2306498114881348,0.1621783363255536,0.1205085682697623
904,0.0002002002002002002,0.06737797956867196,0.0007266972417802468,0.002441080397597555,0.4565217391304348,0.6818181818181819,0.182536449024467,0.3432877870122553,0.2307254623044097,0.1467624527162338,0.217564870259481,0.1661679632954319,0.1033720287451631
